DJ Hooda ,"{'AR Patel': [1, 5, 0, 0, 0, 0, 0, 0, 5, 6], 'D Wiese': [3, 2, 1, 0, 0, 0, 0, 0, 4, 6], 'Shivam Sharma': [4, 0, 0, 0, 2, 0, 0, 0, 8, 6], 'MA Starc': [2, 1, 1, 0, 0, 0, 0, 0, 3, 4], 'SL Malinga': [3, 0, 0, 0, 0, 0, 0, 0, 0, 3], 'MJ McClenaghan': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'Karanveer Singh': [3, 1, 2, 0, 0, 0, 2, 0, 17, 8], 'JD Unadkat': [1, 1, 0, 0, 0, 0, 2, 0, 13, 4], 'A Mishra': [2, 3, 2, 0, 0, 0, 0, 0, 7, 7], 'RA Jadeja': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'DJ Bravo': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'NM Coulter-Nile': [0, 1, 1, 0, 1, 0, 0, 0, 7, 3], 'Anureet Singh': [1, 2, 0, 0, 1, 0, 1, 0, 12, 5], 'HV Patel': [3, 0, 2, 0, 0, 0, 0, 0, 4, 5], 'KV Sharma': [2, 0, 1, 0, 0, 0, 0, 0, 2, 3], 'GJ Maxwell': [2, 2, 0, 0, 0, 0, 4, 0, 26, 8], 'RS Bopara': [1, 2, 1, 0, 0, 0, 0, 0, 4, 4], 'Imran Tahir': [1, 2, 0, 0, 0, 0, 1, 0, 8, 4], 'P Negi': [1, 3, 2, 0, 1, 0, 0, 0, 11, 7], 'Iqbal Abdulla': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'YS Chahal': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'AD Mathews': [0, 1, 1, 0, 2, 0, 1, 0, 17, 5], 'MC Henriques': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'S Gopal': [0, 2, 0, 0, 0, 0, 4, 0, 26, 6], 'Yuvraj Singh': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2]}"
V Kohli ,"{'MM Sharma': [10, 10, 2, 1, 0, 0, 0, 0, 17, 23], 'AR Patel': [2, 3, 0, 0, 0, 0, 1, 0, 9, 6], 'JP Faulkner': [2, 4, 2, 0, 0, 0, 0, 0, 8, 8], 'A Nehra': [17, 6, 3, 0, 2, 0, 1, 0, 26, 29], 'BE Hendricks': [2, 1, 1, 0, 0, 0, 0, 0, 3, 4], 'TA Boult': [9, 1, 0, 0, 1, 0, 1, 0, 11, 12], 'Harbhajan Singh': [6, 10, 1, 0, 0, 0, 3, 0, 30, 20], 'HH Pandya': [4, 4, 1, 0, 3, 0, 1, 0, 24, 13], 'PP Chawla': [0, 2, 0, 0, 0, 0, 1, 0, 8, 3], 'MJ McClenaghan': [8, 5, 1, 0, 1, 0, 0, 0, 11, 15], 'NM Coulter-Nile': [2, 2, 0, 0, 2, 0, 0, 0, 10, 6], 'RA Jadeja': [12, 15, 3, 0, 3, 0, 2, 0, 45, 35], 'DJ Bravo': [4, 3, 3, 0, 4, 0, 0, 0, 25, 14], 'A Mishra': [2, 3, 0, 0, 3, 0, 0, 0, 15, 8], 'Anureet Singh': [3, 3, 1, 0, 3, 0, 1, 0, 23, 11], 'Sandeep Sharma': [3, 2, 0, 0, 0, 0, 0, 0, 2, 5], 'GB Hogg': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'SP Narine': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'PV Tambe': [3, 7, 2, 0, 0, 0, 2, 0, 23, 14], 'AD Mathews': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'KV Sharma': [1, 4, 4, 0, 1, 0, 1, 0, 22, 11], 'GJ Maxwell': [0, 3, 0, 0, 1, 0, 0, 0, 7, 4], 'RS Bopara': [2, 3, 0, 0, 0, 0, 0, 0, 3, 5], 'JP Duminy': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'JJ Bumrah': [7, 11, 3, 0, 4, 0, 1, 0, 39, 26], 'PJ Cummins': [4, 3, 0, 0, 1, 0, 1, 0, 13, 9], 'Imran Tahir': [0, 3, 0, 0, 1, 0, 0, 0, 7, 4], 'P Negi': [3, 2, 3, 0, 0, 0, 1, 0, 14, 9], 'MG Johnson': [6, 1, 1, 0, 1, 0, 0, 0, 7, 9], 'Ankit Sharma': [3, 2, 0, 0, 0, 0, 0, 0, 2, 5], 'J Suchith': [2, 4, 0, 0, 0, 0, 1, 0, 10, 7], 'J Yadav': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'DS Kulkarni': [8, 10, 3, 0, 1, 0, 0, 0, 20, 22], 'UT Yadav': [2, 1, 0, 0, 1, 0, 1, 0, 11, 5], 'B Kumar': [3, 2, 0, 0, 3, 0, 1, 0, 20, 9], 'SL Malinga': [1, 4, 0, 0, 0, 0, 0, 0, 4, 5], 'CH Morris': [1, 7, 0, 0, 0, 0, 0, 0, 7, 8], 'MC Henriques': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'DW Steyn': [1, 0, 1, 0, 1, 0, 0, 0, 6, 3], 'SR Watson': [1, 5, 2, 0, 0, 0, 1, 0, 15, 9], 'TG Southee': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'P Kumar': [6, 3, 1, 0, 1, 0, 2, 0, 21, 13], 'R Ashwin': [2, 4, 0, 0, 2, 0, 2, 0, 24, 10], 'M Morkel': [8, 1, 0, 1, 0, 0, 1, 0, 10, 11], 'AD Russell': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'IC Pandey': [6, 11, 0, 0, 0, 0, 0, 0, 11, 17]}"
UT Yadav ,"{'A Nehra': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'KA Pollard': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'CH Morris': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'SR Watson': [3, 0, 0, 0, 1, 0, 0, 0, 4, 4], 'JP Faulkner': [1, 0, 0, 0, 3, 0, 1, 0, 18, 5]}"
RG More ,"{'AD Russell': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2]}"
KD Karthik ,"{'MM Sharma': [9, 10, 2, 0, 2, 0, 0, 0, 22, 23], 'YK Pathan': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'JP Faulkner': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'A Nehra': [2, 2, 0, 0, 1, 0, 0, 0, 6, 5], 'BE Hendricks': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'Harbhajan Singh': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'KC Cariappa': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'STR Binny': [3, 1, 0, 0, 2, 0, 1, 0, 15, 7], 'MJ McClenaghan': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'RA Jadeja': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'AR Patel': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'DJ Bravo': [5, 0, 0, 0, 0, 0, 0, 0, 0, 5], 'Sandeep Sharma': [1, 0, 1, 0, 0, 0, 1, 0, 8, 3], 'PV Tambe': [1, 2, 1, 0, 0, 0, 0, 0, 4, 4], 'KV Sharma': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'B Kumar': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'TG Southee': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'P Negi': [2, 2, 0, 0, 1, 0, 0, 0, 6, 5], 'HH Pandya': [4, 4, 4, 0, 2, 0, 2, 0, 32, 16], 'RS Bopara': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'SL Malinga': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'CH Morris': [1, 0, 1, 0, 0, 0, 1, 0, 8, 3], 'SK Raina': [2, 3, 1, 0, 3, 0, 0, 0, 17, 9], 'P Kumar': [3, 3, 0, 0, 1, 0, 0, 0, 7, 7], 'R Ashwin': [4, 2, 1, 0, 2, 0, 0, 0, 12, 9], 'M Morkel': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'AD Russell': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'IC Pandey': [6, 1, 0, 0, 1, 0, 0, 0, 5, 8]}"
KA Pollard ,"{'MM Sharma': [5, 5, 1, 0, 1, 0, 1, 0, 17, 13], 'AR Patel': [3, 3, 1, 0, 1, 0, 0, 0, 9, 8], 'D Wiese': [3, 2, 0, 0, 2, 0, 0, 0, 10, 7], 'JP Faulkner': [8, 2, 0, 0, 4, 0, 4, 0, 42, 18], 'A Nehra': [3, 3, 2, 0, 1, 0, 3, 0, 29, 12], 'TA Boult': [3, 4, 1, 0, 0, 0, 0, 0, 6, 8], 'MA Starc': [1, 1, 1, 0, 2, 0, 0, 0, 11, 5], 'PP Chawla': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'A Mishra': [3, 2, 1, 0, 0, 0, 1, 0, 10, 7], 'RA Jadeja': [4, 4, 0, 0, 2, 0, 8, 0, 60, 18], 'DJ Bravo': [7, 18, 5, 0, 3, 0, 4, 0, 64, 37], 'NM Coulter-Nile': [1, 1, 1, 0, 0, 0, 1, 0, 9, 4], 'Anureet Singh': [1, 2, 1, 0, 0, 0, 0, 0, 4, 4], 'HV Patel': [2, 3, 0, 0, 1, 0, 1, 0, 13, 7], 'Sandeep Sharma': [0, 3, 0, 0, 0, 0, 0, 0, 3, 3], 'SP Narine': [2, 7, 1, 0, 0, 0, 1, 0, 15, 11], 'PV Tambe': [6, 6, 4, 0, 0, 0, 2, 0, 26, 18], 'S Aravind': [1, 1, 1, 0, 3, 0, 0, 0, 15, 6], 'KV Sharma': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'Ankit Sharma': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'B Kumar': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'TG Southee': [4, 3, 0, 0, 6, 0, 4, 0, 51, 17], 'Imran Tahir': [2, 2, 0, 0, 0, 0, 2, 0, 14, 6], 'P Negi': [3, 3, 0, 0, 0, 0, 2, 0, 15, 8], 'Z Khan': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'MG Johnson': [5, 2, 0, 0, 0, 0, 0, 0, 2, 7], 'YS Chahal': [0, 4, 0, 0, 0, 0, 1, 0, 10, 5], 'DS Kulkarni': [3, 4, 0, 0, 2, 0, 0, 0, 12, 9], 'UT Yadav': [0, 3, 1, 0, 0, 0, 0, 0, 5, 4], 'Shakib Al Hasan': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'AD Mathews': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'CH Morris': [4, 2, 0, 0, 2, 0, 0, 0, 10, 8], 'DW Steyn': [2, 2, 1, 0, 1, 0, 0, 0, 8, 6], 'DR Smith': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'SR Watson': [0, 1, 1, 0, 1, 0, 1, 0, 13, 4], 'J Theron': [2, 2, 1, 0, 1, 0, 0, 0, 8, 6], 'R Dhawan': [2, 3, 0, 0, 0, 0, 1, 0, 9, 6], 'P Kumar': [0, 2, 0, 0, 1, 0, 1, 0, 12, 4], 'R Ashwin': [4, 0, 0, 0, 2, 0, 0, 0, 8, 6], 'M Morkel': [4, 0, 0, 0, 0, 0, 0, 0, 0, 4], 'AD Russell': [5, 5, 1, 0, 1, 0, 0, 0, 11, 12], 'IC Pandey': [0, 0, 2, 0, 2, 0, 0, 0, 12, 4]}"
SR Watson ,"{'MM Sharma': [13, 9, 4, 1, 4, 0, 0, 0, 36, 31], 'AR Patel': [4, 6, 0, 0, 0, 0, 2, 0, 18, 12], 'A Nehra': [11, 11, 2, 0, 3, 0, 0, 0, 27, 27], 'Shivam Sharma': [0, 0, 0, 0, 6, 0, 2, 0, 36, 8], 'MA Starc': [5, 2, 0, 0, 5, 0, 0, 0, 22, 12], 'Harbhajan Singh': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'AD Mathews': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'I Sharma': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'MJ McClenaghan': [2, 3, 0, 0, 0, 0, 1, 0, 9, 6], 'NM Coulter-Nile': [3, 2, 0, 0, 1, 0, 0, 0, 6, 6], 'RA Jadeja': [11, 13, 2, 0, 0, 0, 4, 0, 41, 30], 'DJ Bravo': [2, 4, 0, 0, 4, 0, 2, 0, 32, 12], 'Anureet Singh': [6, 4, 0, 2, 4, 0, 0, 0, 26, 16], 'Azhar Mahmood': [3, 3, 0, 0, 4, 0, 1, 0, 25, 11], 'HV Patel': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'Sandeep Sharma': [16, 4, 0, 0, 0, 0, 0, 0, 4, 20], 'S Aravind': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'B Kumar': [2, 0, 0, 0, 2, 0, 0, 0, 8, 4], 'P Negi': [1, 4, 0, 0, 1, 0, 0, 0, 8, 6], 'Iqbal Abdulla': [5, 2, 0, 0, 0, 0, 0, 0, 2, 7], 'Z Khan': [12, 0, 1, 0, 2, 0, 0, 0, 10, 15], 'MG Johnson': [8, 6, 0, 0, 0, 0, 0, 0, 6, 14], 'YS Chahal': [2, 0, 0, 0, 1, 0, 1, 0, 10, 4], 'J Suchith': [8, 1, 0, 0, 1, 0, 1, 0, 11, 11], 'UT Yadav': [1, 8, 1, 0, 3, 0, 0, 0, 22, 13], 'Shakib Al Hasan': [4, 4, 2, 0, 2, 0, 2, 0, 28, 14], 'SL Malinga': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'GS Sandhu': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'R Vinay Kumar': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'P Kumar': [5, 0, 0, 0, 1, 0, 0, 0, 4, 6], 'R Ashwin': [0, 8, 0, 0, 0, 0, 2, 0, 20, 10], 'M Morkel': [2, 5, 1, 0, 0, 0, 1, 0, 13, 9], 'AD Russell': [2, 6, 1, 0, 0, 0, 0, 0, 8, 9], 'IC Pandey': [4, 2, 0, 0, 2, 0, 0, 0, 10, 8], 'PP Chawla': [0, 2, 0, 0, 0, 0, 1, 0, 8, 3]}"
AD Mathews ,"{'AR Patel': [2, 2, 0, 0, 2, 0, 0, 0, 10, 6], 'JP Faulkner': [5, 2, 3, 0, 2, 0, 1, 0, 22, 13], 'Harbhajan Singh': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'SL Malinga': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'R Bhatia': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'MJ McClenaghan': [2, 2, 2, 0, 2, 0, 0, 0, 14, 8], 'GB Hogg': [0, 1, 1, 0, 0, 0, 1, 0, 9, 3], 'Anureet Singh': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'SP Narine': [2, 5, 2, 0, 2, 0, 4, 0, 41, 15], 'HV Patel': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'A Ashish Reddy': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'B Kumar': [2, 10, 0, 0, 0, 0, 0, 0, 10, 12], 'TG Southee': [0, 3, 0, 0, 1, 0, 0, 0, 7, 4], 'HH Pandya': [2, 1, 0, 0, 0, 0, 1, 0, 7, 4], 'J Suchith': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'UT Yadav': [7, 9, 0, 0, 0, 0, 0, 0, 9, 16], 'STR Binny': [2, 0, 0, 0, 1, 0, 0, 0, 4, 3], 'CH Morris': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'SR Watson': [4, 0, 1, 0, 1, 0, 0, 0, 6, 6], 'VR Aaron': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'P Kumar': [0, 4, 0, 0, 0, 0, 2, 0, 16, 6], 'M Morkel': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'AD Russell': [10, 3, 0, 0, 1, 0, 0, 0, 7, 14], 'PP Chawla': [0, 6, 0, 0, 1, 0, 0, 0, 10, 7]}"
MM Sharma ,"{'AD Russell': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'D Wiese': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'MA Starc': [8, 0, 0, 0, 0, 0, 0, 0, 0, 8], 'R Vinay Kumar': [0, 0, 2, 0, 1, 0, 2, 0, 20, 5], 'MJ McClenaghan': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'SL Malinga': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'NM Coulter-Nile': [0, 0, 1, 0, 0, 0, 0, 0, 2, 1]}"
SN Khan ,"{'P Negi': [2, 1, 1, 0, 0, 0, 0, 0, 3, 4], 'DJ Bravo': [2, 4, 1, 0, 2, 0, 0, 0, 14, 9], 'Anureet Singh': [2, 4, 0, 0, 1, 0, 0, 0, 8, 7], 'AR Patel': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'JP Faulkner': [0, 2, 0, 0, 1, 0, 0, 0, 6, 3], 'A Nehra': [3, 3, 0, 0, 0, 0, 0, 0, 3, 6], 'SK Raina': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'MM Sharma': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'Sandeep Sharma': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'IC Pandey': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'DS Kulkarni': [0, 0, 0, 0, 1, 0, 0, 0, 4, 1], 'PV Tambe': [0, 3, 1, 0, 2, 0, 1, 0, 19, 7], 'STR Binny': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'SR Watson': [0, 3, 0, 0, 2, 0, 0, 0, 11, 5], 'CH Morris': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'TG Southee': [1, 1, 2, 0, 0, 0, 0, 0, 5, 4], 'RA Jadeja': [5, 2, 4, 0, 2, 0, 2, 0, 30, 15]}"
AJ Finch ,"{'Anureet Singh': [3, 0, 1, 0, 1, 0, 0, 0, 6, 5], 'MG Johnson': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'Sandeep Sharma': [5, 2, 0, 0, 0, 0, 0, 0, 2, 7], 'DS Kulkarni': [8, 0, 0, 0, 0, 0, 0, 0, 0, 8], 'UT Yadav': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'STR Binny': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'M Morkel': [2, 0, 0, 0, 1, 0, 0, 0, 4, 3], 'CH Morris': [4, 0, 0, 0, 2, 0, 0, 0, 8, 6], 'TG Southee': [6, 2, 0, 0, 2, 0, 0, 0, 10, 10]}"
RS Bopara ,"{'JA Morkel': [0, 3, 2, 0, 1, 0, 0, 0, 11, 6], 'JP Faulkner': [3, 2, 0, 0, 2, 0, 0, 0, 10, 7], 'Harbhajan Singh': [4, 3, 1, 0, 0, 0, 0, 0, 5, 8], 'SL Malinga': [1, 2, 1, 0, 0, 0, 0, 0, 4, 4], 'MJ McClenaghan': [3, 3, 1, 0, 0, 0, 0, 0, 5, 7], 'A Mishra': [4, 9, 1, 0, 0, 0, 0, 0, 11, 14], 'RA Jadeja': [0, 1, 0, 0, 0, 0, 2, 0, 13, 3], 'DJ Bravo': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'NM Coulter-Nile': [6, 0, 0, 0, 2, 0, 2, 0, 20, 10], 'SP Narine': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'PV Tambe': [6, 8, 2, 0, 0, 0, 2, 0, 24, 18], 'R Ashwin': [3, 2, 0, 0, 0, 0, 0, 0, 2, 5], 'JP Duminy': [2, 7, 0, 0, 0, 0, 2, 0, 19, 11], 'TG Southee': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'Imran Tahir': [4, 10, 0, 2, 0, 0, 2, 0, 28, 18], 'Z Khan': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'MG Johnson': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'J Suchith': [0, 3, 0, 0, 1, 0, 0, 0, 7, 4], 'AD Mathews': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6], 'CH Morris': [6, 6, 0, 0, 2, 0, 0, 0, 14, 14], 'SR Watson': [0, 0, 0, 1, 0, 0, 0, 0, 3, 1], 'R Vinay Kumar': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'Yuvraj Singh': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'DJ Hooda': [0, 4, 2, 0, 0, 0, 0, 0, 8, 6], 'M Morkel': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'IC Pandey': [1, 2, 2, 0, 0, 0, 0, 0, 6, 5]}"
Shakib Al Hasan ,"{'SR Watson': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'JP Faulkner': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'R Vinay Kumar': [1, 0, 1, 0, 0, 0, 0, 0, 2, 2], 'DS Kulkarni': [0, 1, 0, 0, 2, 0, 0, 0, 9, 3], 'MJ McClenaghan': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'VR Aaron': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'HH Pandya': [1, 1, 2, 0, 1, 0, 0, 0, 9, 5], 'CH Morris': [3, 0, 0, 0, 0, 0, 0, 0, 0, 3], 'Harbhajan Singh': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4]}"
R Dhawan ,"{'P Negi': [4, 0, 1, 0, 1, 0, 0, 0, 6, 6], 'DJ Bravo': [0, 4, 0, 0, 0, 0, 1, 0, 10, 5], 'A Nehra': [2, 1, 0, 0, 0, 0, 1, 0, 7, 4], 'SK Raina': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'TA Boult': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3], 'MA Starc': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'J Suchith': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'SL Malinga': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'B Kumar': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'RA Jadeja': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2]}"
Yuvraj Singh ,"{'MM Sharma': [0, 1, 2, 0, 1, 0, 0, 0, 9, 4], 'YK Pathan': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'D Wiese': [3, 2, 2, 0, 0, 0, 0, 0, 6, 7], 'JP Faulkner': [3, 5, 1, 0, 0, 0, 2, 0, 19, 11], 'Harbhajan Singh': [8, 3, 1, 0, 0, 0, 0, 0, 5, 12], 'SL Malinga': [6, 4, 0, 0, 5, 0, 0, 0, 24, 15], 'PP Chawla': [13, 6, 0, 0, 4, 0, 0, 0, 22, 23], 'MJ McClenaghan': [1, 5, 0, 0, 0, 0, 2, 0, 17, 8], 'RA Jadeja': [4, 3, 0, 0, 1, 0, 0, 0, 7, 8], 'AR Patel': [8, 4, 2, 0, 0, 0, 4, 0, 32, 18], 'DJ Bravo': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'Anureet Singh': [4, 2, 0, 0, 0, 0, 2, 0, 14, 8], 'SP Narine': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'TG Southee': [0, 2, 1, 0, 0, 0, 0, 0, 4, 3], 'Sandeep Sharma': [8, 2, 0, 0, 2, 0, 0, 0, 10, 12], 'A Ashish Reddy': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'Parvez Rasool': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'KV Sharma': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'GJ Maxwell': [0, 4, 0, 0, 0, 0, 0, 0, 4, 4], 'RS Bopara': [2, 6, 0, 0, 0, 0, 0, 0, 6, 8], 'JJ Bumrah': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'P Negi': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'MG Johnson': [8, 6, 0, 0, 6, 0, 0, 0, 30, 20], 'YS Chahal': [2, 1, 0, 0, 0, 0, 1, 0, 7, 4], 'J Suchith': [0, 3, 0, 0, 1, 0, 0, 0, 7, 4], 'DS Kulkarni': [1, 1, 0, 0, 3, 0, 0, 0, 13, 5], 'DW Steyn': [6, 6, 2, 0, 0, 0, 0, 0, 10, 14], 'HH Pandya': [5, 2, 0, 0, 1, 0, 0, 0, 6, 8], 'CH Morris': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'SR Watson': [4, 2, 0, 0, 1, 0, 0, 0, 6, 7], 'SK Raina': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'R Dhawan': [6, 6, 2, 0, 2, 0, 0, 0, 18, 16], 'VR Aaron': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'P Kumar': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'R Ashwin': [3, 2, 0, 0, 0, 0, 1, 0, 8, 6], 'DJ Hooda': [2, 4, 1, 0, 0, 0, 0, 0, 6, 7], 'M Morkel': [4, 2, 0, 0, 0, 0, 2, 0, 14, 8], 'IC Pandey': [5, 1, 0, 0, 2, 0, 0, 0, 9, 8]}"
